,file,solver,penalty,num_categories,max_features,test_set,test_f1_macro,accuracy
51,wikipedia_edited_data.csv,lbfgs,l2,10,5000,0.5,0.5031677822984346,0.692063492063492
52,wikipedia_edited_data.csv,lbfgs,l2,10,5000,0.25,0.581699849764553,0.7315010570824524
53,wikipedia_edited_data.csv,lbfgs,l2,10,5000,0.1,0.6556587208230782,0.7671957671957672
54,wikipedia_edited_data.csv,liblinear,l2,19,1000,0.5,0.3120307585759338,0.6353965183752418
55,wikipedia_edited_data.csv,liblinear,l2,19,1000,0.25,0.3638479889715692,0.6808510638297872
56,wikipedia_edited_data.csv,liblinear,l2,19,1000,0.1,0.33182089505201035,0.6956521739130435
57,wikipedia_edited_data.csv,liblinear,l2,19,2000,0.5,0.2885161850830363,0.620889748549323
58,wikipedia_edited_data.csv,liblinear,l2,19,2000,0.25,0.3447139453495015,0.6673114119922631
59,wikipedia_edited_data.csv,liblinear,l2,19,2000,0.1,0.3290842448900795,0.6908212560386473
60,wikipedia_edited_data.csv,liblinear,l2,19,5000,0.5,0.24306195901839936,0.5841392649903289
61,wikipedia_edited_data.csv,liblinear,l2,19,5000,0.25,0.30797548829536164,0.6421663442940039
62,wikipedia_edited_data.csv,liblinear,l2,19,5000,0.1,0.3188146753617492,0.6763285024154589
63,wikipedia_edited_data.csv,lbfgs,l2,19,1000,0.5,0.32982525708567945,0.6518375241779497
64,wikipedia_edited_data.csv,lbfgs,l2,19,1000,0.25,0.3617332866793338,0.6769825918762089
65,wikipedia_edited_data.csv,lbfgs,l2,19,1000,0.1,0.3577688346713059,0.7053140096618358
66,wikipedia_edited_data.csv,lbfgs,l2,19,2000,0.5,0.307494097015928,0.6334622823984526
67,wikipedia_edited_data.csv,lbfgs,l2,19,2000,0.25,0.35800487467988595,0.6789168278529981
68,wikipedia_edited_data.csv,lbfgs,l2,19,2000,0.1,0.3231518434175795,0.6859903381642513
69,wikipedia_edited_data.csv,lbfgs,l2,19,5000,0.5,0.2549518980297651,0.5957446808510638
70,wikipedia_edited_data.csv,lbfgs,l2,19,5000,0.25,0.3336252626474956,0.6634429400386848
71,wikipedia_edited_data.csv,lbfgs,l2,19,5000,0.1,0.3294714861728431,0.6908212560386473
72,merged_edited_data.csv,liblinear,l2,10,1000,0.5,0.8778479049587874,0.8833948339483395
73,merged_edited_data.csv,liblinear,l2,10,1000,0.25,0.9018394259696961,0.8982300884955752
74,merged_edited_data.csv,liblinear,l2,10,1000,0.1,0.9168334124549714,0.9040590405904059
75,merged_edited_data.csv,liblinear,l2,10,2000,0.5,0.8776866135788295,0.8819188191881919
76,merged_edited_data.csv,liblinear,l2,10,2000,0.25,0.9084258367226508,0.9070796460176991
77,merged_edited_data.csv,liblinear,l2,10,2000,0.1,0.9182169219332874,0.9077490774907749
78,merged_edited_data.csv,liblinear,l2,10,5000,0.5,0.8703411783947826,0.8774907749077491
79,merged_edited_data.csv,liblinear,l2,10,5000,0.25,0.9017674817811144,0.9041297935103245
80,merged_edited_data.csv,liblinear,l2,10,5000,0.1,0.9141455205484357,0.9040590405904059
81,merged_edited_data.csv,lbfgs,l2,10,1000,0.5,0.8845460279342399,0.8870848708487085
82,merged_edited_data.csv,lbfgs,l2,10,1000,0.25,0.9056138554427549,0.9011799410029498
83,merged_edited_data.csv,lbfgs,l2,10,1000,0.1,0.920391200064166,0.9040590405904059
84,merged_edited_data.csv,lbfgs,l2,10,2000,0.5,0.8822892791586672,0.8863468634686347
85,merged_edited_data.csv,lbfgs,l2,10,2000,0.25,0.9127199795681575,0.9129793510324484
86,merged_edited_data.csv,lbfgs,l2,10,2000,0.1,0.9270554679509904,0.915129151291513
87,merged_edited_data.csv,lbfgs,l2,10,5000,0.5,0.8794513250931484,0.8833948339483395
88,merged_edited_data.csv,lbfgs,l2,10,5000,0.25,0.9085823918264129,0.9100294985250738
89,merged_edited_data.csv,lbfgs,l2,10,5000,0.1,0.9211780001152314,0.9114391143911439
90,merged_edited_data.csv,liblinear,l2,19,1000,0.5,0.5691693591189538,0.7316666666666667
91,merged_edited_data.csv,liblinear,l2,19,1000,0.25,0.6179460701620098,0.7577777777777778
92,merged_edited_data.csv,liblinear,l2,19,1000,0.1,0.5956283693187,0.7555555555555555
93,merged_edited_data.csv,liblinear,l2,19,2000,0.5,0.560250592488559,0.7288888888888889
94,merged_edited_data.csv,liblinear,l2,19,2000,0.25,0.6464247104370332,0.77
95,merged_edited_data.csv,liblinear,l2,19,2000,0.1,0.6100308408835203,0.7611111111111111
96,merged_edited_data.csv,liblinear,l2,19,5000,0.5,0.5290870671845669,0.7133333333333334
97,merged_edited_data.csv,liblinear,l2,19,5000,0.25,0.6069570966936951,0.7533333333333333
98,merged_edited_data.csv,liblinear,l2,19,5000,0.1,0.6046563527197126,0.7583333333333333
99,merged_edited_data.csv,lbfgs,l2,19,1000,0.5,0.5860764493640401,0.74
100,merged_edited_data.csv,lbfgs,l2,19,1000,0.25,0.6428607846611388,0.77
101,merged_edited_data.csv,lbfgs,l2,19,1000,0.1,0.6049490885834166,0.7583333333333333
102,merged_edited_data.csv,lbfgs,l2,19,2000,0.5,0.5940022369586915,0.7416666666666667
103,merged_edited_data.csv,lbfgs,l2,19,2000,0.25,0.66392617223258,0.78
104,merged_edited_data.csv,lbfgs,l2,19,2000,0.1,0.6193539159432792,0.7638888888888888
105,merged_edited_data.csv,lbfgs,l2,19,5000,0.5,0.5588457996754347,0.7244444444444444
106,merged_edited_data.csv,lbfgs,l2,19,5000,0.25,0.632229523095978,0.7633333333333333
107,merged_edited_data.csv,lbfgs,l2,19,5000,0.1,0.6084059324109766,0.7555555555555555
