,file,model,num_categories,max_features,test_set,test_f1_macro,accuracy
57,wikipedia_edited_data.csv,GaussianNB,10,1000,0.25,0.3870497786598187,0.48625792811839325
58,wikipedia_edited_data.csv,ComplementNB,10,1000,0.25,0.6419406293851868,0.7484143763213531
59,wikipedia_edited_data.csv,MultinomialNB,10,1000,0.25,0.6890621926635668,0.7610993657505285
60,wikipedia_edited_data.csv,GaussianNB,10,1000,0.1,0.37774293145744176,0.4603174603174603
61,wikipedia_edited_data.csv,ComplementNB,10,1000,0.1,0.597378304065937,0.7354497354497355
62,wikipedia_edited_data.csv,MultinomialNB,10,1000,0.1,0.7467404563399986,0.798941798941799
63,wikipedia_edited_data.csv,GaussianNB,10,2000,0.5,0.37603247334142686,0.508994708994709
64,wikipedia_edited_data.csv,ComplementNB,10,2000,0.5,0.5915879617933306,0.708994708994709
65,wikipedia_edited_data.csv,MultinomialNB,10,2000,0.5,0.6755246029606778,0.7534391534391535
66,wikipedia_edited_data.csv,GaussianNB,10,2000,0.25,0.3841596211677535,0.5052854122621564
67,wikipedia_edited_data.csv,ComplementNB,10,2000,0.25,0.6374541911492659,0.7378435517970402
68,wikipedia_edited_data.csv,MultinomialNB,10,2000,0.25,0.7097582627137525,0.7864693446088795
69,wikipedia_edited_data.csv,GaussianNB,10,2000,0.1,0.4287076360096128,0.5343915343915344
70,wikipedia_edited_data.csv,ComplementNB,10,2000,0.1,0.6222090969090951,0.7513227513227513
71,wikipedia_edited_data.csv,MultinomialNB,10,2000,0.1,0.7077762837144281,0.7883597883597884
72,wikipedia_edited_data.csv,GaussianNB,10,5000,0.5,0.3829115977225252,0.5100529100529101
73,wikipedia_edited_data.csv,ComplementNB,10,5000,0.5,0.5907529066043252,0.7047619047619048
74,wikipedia_edited_data.csv,MultinomialNB,10,5000,0.5,0.647282063564486,0.7502645502645503
75,wikipedia_edited_data.csv,GaussianNB,10,5000,0.25,0.4119595538876687,0.5116279069767442
76,wikipedia_edited_data.csv,ComplementNB,10,5000,0.25,0.646455881394486,0.7420718816067653
77,wikipedia_edited_data.csv,MultinomialNB,10,5000,0.25,0.7061567558587505,0.7928118393234672
78,wikipedia_edited_data.csv,GaussianNB,10,5000,0.1,0.4297595385965597,0.5132275132275133
79,wikipedia_edited_data.csv,ComplementNB,10,5000,0.1,0.6531099247774776,0.7566137566137566
80,wikipedia_edited_data.csv,MultinomialNB,10,5000,0.1,0.6611583939253843,0.7883597883597884
81,wikipedia_edited_data.csv,GaussianNB,19,1000,0.5,0.22003270695127167,0.4564796905222437
82,wikipedia_edited_data.csv,ComplementNB,19,1000,0.5,0.3965298123915,0.6344294003868471
83,wikipedia_edited_data.csv,MultinomialNB,19,1000,0.5,0.5833919921904941,0.7243713733075435
84,wikipedia_edited_data.csv,GaussianNB,19,1000,0.25,0.2473962284795783,0.4564796905222437
85,wikipedia_edited_data.csv,ComplementNB,19,1000,0.25,0.40940716574615205,0.6286266924564797
86,wikipedia_edited_data.csv,MultinomialNB,19,1000,0.25,0.5982579033226804,0.7117988394584139
87,wikipedia_edited_data.csv,GaussianNB,19,1000,0.1,0.18177787630467282,0.40096618357487923
88,wikipedia_edited_data.csv,ComplementNB,19,1000,0.1,0.4303356430291415,0.6618357487922706
89,wikipedia_edited_data.csv,MultinomialNB,19,1000,0.1,0.5969355438058707,0.748792270531401
90,wikipedia_edited_data.csv,GaussianNB,19,2000,0.5,0.23258929728055142,0.4738878143133462
91,wikipedia_edited_data.csv,ComplementNB,19,2000,0.5,0.42534931215623695,0.6450676982591876
92,wikipedia_edited_data.csv,MultinomialNB,19,2000,0.5,0.5700772274949618,0.7321083172147002
93,wikipedia_edited_data.csv,GaussianNB,19,2000,0.25,0.2249070881088245,0.4332688588007737
94,wikipedia_edited_data.csv,ComplementNB,19,2000,0.25,0.43796523917838626,0.6441005802707931
95,wikipedia_edited_data.csv,MultinomialNB,19,2000,0.25,0.6218168811245104,0.723404255319149
96,wikipedia_edited_data.csv,GaussianNB,19,2000,0.1,0.20899558770836313,0.42995169082125606
97,wikipedia_edited_data.csv,ComplementNB,19,2000,0.1,0.45330284252909336,0.6908212560386473
98,wikipedia_edited_data.csv,MultinomialNB,19,2000,0.1,0.6190263117010428,0.7681159420289855
99,wikipedia_edited_data.csv,GaussianNB,19,5000,0.5,0.2507314224176767,0.4864603481624758
100,wikipedia_edited_data.csv,ComplementNB,19,5000,0.5,0.4635455230156936,0.6528046421663443
101,wikipedia_edited_data.csv,MultinomialNB,19,5000,0.5,0.47889030657658027,0.6982591876208898
102,wikipedia_edited_data.csv,GaussianNB,19,5000,0.25,0.25564206965639913,0.4796905222437137
103,wikipedia_edited_data.csv,ComplementNB,19,5000,0.25,0.5128481369949662,0.6537717601547389
104,wikipedia_edited_data.csv,MultinomialNB,19,5000,0.25,0.5622501470542937,0.7059961315280464
105,wikipedia_edited_data.csv,GaussianNB,19,5000,0.1,0.2698623570572092,0.4975845410628019
106,wikipedia_edited_data.csv,ComplementNB,19,5000,0.1,0.5801799351321681,0.7101449275362319
107,wikipedia_edited_data.csv,MultinomialNB,19,5000,0.1,0.6281963715451402,0.7584541062801933
108,merged_edited_data.csv,GaussianNB,10,1000,0.5,0.5177946880740273,0.5188191881918819
109,merged_edited_data.csv,ComplementNB,10,1000,0.5,0.776687347910811,0.8214022140221402
110,merged_edited_data.csv,MultinomialNB,10,1000,0.5,0.8880886440551669,0.888560885608856
111,merged_edited_data.csv,GaussianNB,10,1000,0.25,0.5288355428592022,0.523598820058997
112,merged_edited_data.csv,ComplementNB,10,1000,0.25,0.7671879450204587,0.8112094395280236
113,merged_edited_data.csv,MultinomialNB,10,1000,0.25,0.8952550238711824,0.8923303834808259
114,merged_edited_data.csv,GaussianNB,10,1000,0.1,0.5395620531819031,0.5276752767527675
115,merged_edited_data.csv,ComplementNB,10,1000,0.1,0.740437647192849,0.7712177121771218
116,merged_edited_data.csv,MultinomialNB,10,1000,0.1,0.8915056150411422,0.8782287822878229
117,merged_edited_data.csv,GaussianNB,10,2000,0.5,0.5027412367678072,0.5084870848708487
118,merged_edited_data.csv,ComplementNB,10,2000,0.5,0.783822828982361,0.829520295202952
119,merged_edited_data.csv,MultinomialNB,10,2000,0.5,0.8936769252708354,0.8952029520295203
120,merged_edited_data.csv,GaussianNB,10,2000,0.25,0.5078590996181406,0.5117994100294986
121,merged_edited_data.csv,ComplementNB,10,2000,0.25,0.7822035857998992,0.827433628318584
122,merged_edited_data.csv,MultinomialNB,10,2000,0.25,0.9036197849097352,0.8997050147492626
123,merged_edited_data.csv,GaussianNB,10,2000,0.1,0.5177819171623205,0.5202952029520295
124,merged_edited_data.csv,ComplementNB,10,2000,0.1,0.7425000172004242,0.7822878228782287
125,merged_edited_data.csv,MultinomialNB,10,2000,0.1,0.9066122122182609,0.8929889298892989
126,merged_edited_data.csv,GaussianNB,10,5000,0.5,0.5791131012438131,0.5911439114391144
127,merged_edited_data.csv,ComplementNB,10,5000,0.5,0.800056825353375,0.8317343173431734
128,merged_edited_data.csv,MultinomialNB,10,5000,0.5,0.8974273942827766,0.8981549815498155
129,merged_edited_data.csv,GaussianNB,10,5000,0.25,0.5686540393074369,0.5737463126843658
130,merged_edited_data.csv,ComplementNB,10,5000,0.25,0.8066597301917525,0.831858407079646
131,merged_edited_data.csv,MultinomialNB,10,5000,0.25,0.8996675874407382,0.8982300884955752
132,merged_edited_data.csv,GaussianNB,10,5000,0.1,0.5662636079768955,0.5608856088560885
133,merged_edited_data.csv,ComplementNB,10,5000,0.1,0.7735481053128112,0.7859778597785978
134,merged_edited_data.csv,MultinomialNB,10,5000,0.1,0.9190567417344424,0.9040590405904059
135,merged_edited_data.csv,GaussianNB,19,1000,0.5,0.3156417611314758,0.39
136,merged_edited_data.csv,ComplementNB,19,1000,0.5,0.4073439462923773,0.63
137,merged_edited_data.csv,MultinomialNB,19,1000,0.5,0.6671854654827533,0.7538888888888889
138,merged_edited_data.csv,GaussianNB,19,1000,0.25,0.3313469668413932,0.3977777777777778
139,merged_edited_data.csv,ComplementNB,19,1000,0.25,0.4534876678717305,0.66
140,merged_edited_data.csv,MultinomialNB,19,1000,0.25,0.6884502311219055,0.77
141,merged_edited_data.csv,GaussianNB,19,1000,0.1,0.3651040137876358,0.425
142,merged_edited_data.csv,ComplementNB,19,1000,0.1,0.42957405414423416,0.6361111111111111
143,merged_edited_data.csv,MultinomialNB,19,1000,0.1,0.6553993630423808,0.7611111111111111
144,merged_edited_data.csv,GaussianNB,19,2000,0.5,0.3253400698724884,0.4172222222222222
145,merged_edited_data.csv,ComplementNB,19,2000,0.5,0.4480676744421202,0.645
146,merged_edited_data.csv,MultinomialNB,19,2000,0.5,0.6817683614245013,0.7677777777777778
147,merged_edited_data.csv,GaussianNB,19,2000,0.25,0.3118363361593205,0.39
148,merged_edited_data.csv,ComplementNB,19,2000,0.25,0.46906665439487827,0.6611111111111111
149,merged_edited_data.csv,MultinomialNB,19,2000,0.25,0.7068025940206906,0.7888888888888889
150,merged_edited_data.csv,GaussianNB,19,2000,0.1,0.3321851168686925,0.41388888888888886
151,merged_edited_data.csv,ComplementNB,19,2000,0.1,0.4152427811582787,0.6222222222222222
152,merged_edited_data.csv,MultinomialNB,19,2000,0.1,0.6566820349623758,0.7638888888888888
153,merged_edited_data.csv,GaussianNB,19,5000,0.5,0.3427893121777763,0.44666666666666666
154,merged_edited_data.csv,ComplementNB,19,5000,0.5,0.46676399650241435,0.6477777777777778
155,merged_edited_data.csv,MultinomialNB,19,5000,0.5,0.651210469203106,0.7611111111111111
156,merged_edited_data.csv,GaussianNB,19,5000,0.25,0.3471833528788495,0.4311111111111111
157,merged_edited_data.csv,ComplementNB,19,5000,0.25,0.4789689240087151,0.6644444444444444
158,merged_edited_data.csv,MultinomialNB,19,5000,0.25,0.6995660992483416,0.7866666666666666
159,merged_edited_data.csv,GaussianNB,19,5000,0.1,0.31792302299871517,0.41944444444444445
160,merged_edited_data.csv,ComplementNB,19,5000,0.1,0.44100680305656664,0.6333333333333333
161,merged_edited_data.csv,MultinomialNB,19,5000,0.1,0.6596698488450072,0.7694444444444445
