,file,model,num_categories,max_features,test_set,test_f1_macro,accuracy
57,wikipedia_edited_data.csv,GaussianNB,10,1000,0.25,0.40882979901329763,0.5095137420718816
58,wikipedia_edited_data.csv,ComplementNB,10,1000,0.25,0.6455460230899351,0.7505285412262156
59,wikipedia_edited_data.csv,MultinomialNB,10,1000,0.25,0.4762758728087527,0.6744186046511628
60,wikipedia_edited_data.csv,GaussianNB,10,1000,0.1,0.4256741631853923,0.5079365079365079
61,wikipedia_edited_data.csv,ComplementNB,10,1000,0.1,0.6046663324725265,0.746031746031746
62,wikipedia_edited_data.csv,MultinomialNB,10,1000,0.1,0.5304711273132325,0.708994708994709
63,wikipedia_edited_data.csv,GaussianNB,10,2000,0.5,0.37412149570285524,0.5068783068783069
64,wikipedia_edited_data.csv,ComplementNB,10,2000,0.5,0.624872095341994,0.7291005291005291
65,wikipedia_edited_data.csv,MultinomialNB,10,2000,0.5,0.3156916809494884,0.617989417989418
66,wikipedia_edited_data.csv,GaussianNB,10,2000,0.25,0.380278727144008,0.5010570824524313
67,wikipedia_edited_data.csv,ComplementNB,10,2000,0.25,0.6534963882192397,0.7463002114164905
68,wikipedia_edited_data.csv,MultinomialNB,10,2000,0.25,0.40288109635877295,0.6490486257928119
69,wikipedia_edited_data.csv,GaussianNB,10,2000,0.1,0.4057966931203095,0.5343915343915344
70,wikipedia_edited_data.csv,ComplementNB,10,2000,0.1,0.6157248010534493,0.746031746031746
71,wikipedia_edited_data.csv,MultinomialNB,10,2000,0.1,0.4933117988037897,0.6878306878306878
72,wikipedia_edited_data.csv,GaussianNB,10,5000,0.5,0.37006196159781757,0.4984126984126984
73,wikipedia_edited_data.csv,ComplementNB,10,5000,0.5,0.6253892477181052,0.7238095238095238
74,wikipedia_edited_data.csv,MultinomialNB,10,5000,0.5,0.2904385731653093,0.6031746031746031
75,wikipedia_edited_data.csv,GaussianNB,10,5000,0.25,0.3994489090538882,0.5052854122621564
76,wikipedia_edited_data.csv,ComplementNB,10,5000,0.25,0.6641298236583302,0.7484143763213531
77,wikipedia_edited_data.csv,MultinomialNB,10,5000,0.25,0.3025761680796528,0.6131078224101479
78,wikipedia_edited_data.csv,GaussianNB,10,5000,0.1,0.40567088955503267,0.5132275132275133
79,wikipedia_edited_data.csv,ComplementNB,10,5000,0.1,0.6600326948350272,0.7513227513227513
80,wikipedia_edited_data.csv,MultinomialNB,10,5000,0.1,0.3282588362565784,0.6243386243386243
81,wikipedia_edited_data.csv,GaussianNB,19,1000,0.5,0.21384816597543305,0.4448742746615087
82,wikipedia_edited_data.csv,ComplementNB,19,1000,0.5,0.42544951751733795,0.6402321083172147
83,wikipedia_edited_data.csv,MultinomialNB,19,1000,0.5,0.19117893914534997,0.5541586073500967
84,wikipedia_edited_data.csv,GaussianNB,19,1000,0.25,0.23610594753922262,0.4738878143133462
85,wikipedia_edited_data.csv,ComplementNB,19,1000,0.25,0.42897336414137544,0.6499032882011605
86,wikipedia_edited_data.csv,MultinomialNB,19,1000,0.25,0.2604626244594279,0.5938104448742747
87,wikipedia_edited_data.csv,GaussianNB,19,1000,0.1,0.1904647135374429,0.42028985507246375
88,wikipedia_edited_data.csv,ComplementNB,19,1000,0.1,0.42509382681472796,0.6714975845410628
89,wikipedia_edited_data.csv,MultinomialNB,19,1000,0.1,0.25900660492537364,0.6183574879227053
90,wikipedia_edited_data.csv,GaussianNB,19,2000,0.5,0.22477714579435112,0.46808510638297873
91,wikipedia_edited_data.csv,ComplementNB,19,2000,0.5,0.4332620729709883,0.648936170212766
92,wikipedia_edited_data.csv,MultinomialNB,19,2000,0.5,0.16223856596044764,0.528046421663443
93,wikipedia_edited_data.csv,GaussianNB,19,2000,0.25,0.21543291145553717,0.4274661508704062
94,wikipedia_edited_data.csv,ComplementNB,19,2000,0.25,0.43766357290961116,0.6499032882011605
95,wikipedia_edited_data.csv,MultinomialNB,19,2000,0.25,0.20643929940528455,0.574468085106383
96,wikipedia_edited_data.csv,GaussianNB,19,2000,0.1,0.22037437366739013,0.4444444444444444
97,wikipedia_edited_data.csv,ComplementNB,19,2000,0.1,0.489797251329277,0.7198067632850241
98,wikipedia_edited_data.csv,MultinomialNB,19,2000,0.1,0.2451290876804575,0.6135265700483091
99,wikipedia_edited_data.csv,GaussianNB,19,5000,0.5,0.25061467698995527,0.47292069632495165
100,wikipedia_edited_data.csv,ComplementNB,19,5000,0.5,0.42239559199524884,0.6382978723404256
101,wikipedia_edited_data.csv,MultinomialNB,19,5000,0.5,0.12924191076083413,0.5038684719535783
102,wikipedia_edited_data.csv,GaussianNB,19,5000,0.25,0.28070518448925463,0.46421663442940037
103,wikipedia_edited_data.csv,ComplementNB,19,5000,0.25,0.4557775624141288,0.6499032882011605
104,wikipedia_edited_data.csv,MultinomialNB,19,5000,0.25,0.15450932169682172,0.5299806576402321
105,wikipedia_edited_data.csv,GaussianNB,19,5000,0.1,0.2786511170462577,0.5024154589371981
106,wikipedia_edited_data.csv,ComplementNB,19,5000,0.1,0.4821362848521828,0.7198067632850241
107,wikipedia_edited_data.csv,MultinomialNB,19,5000,0.1,0.178492294623565,0.5507246376811594
108,merged_edited_data.csv,GaussianNB,10,1000,0.5,0.5311726647643509,0.5321033210332103
109,merged_edited_data.csv,ComplementNB,10,1000,0.5,0.8320669465075644,0.8568265682656827
110,merged_edited_data.csv,MultinomialNB,10,1000,0.5,0.8466407986165561,0.8752767527675277
111,merged_edited_data.csv,GaussianNB,10,1000,0.25,0.5626028413650588,0.5648967551622419
112,merged_edited_data.csv,ComplementNB,10,1000,0.25,0.8408032245242228,0.8584070796460177
113,merged_edited_data.csv,MultinomialNB,10,1000,0.25,0.8885909035205118,0.8997050147492626
114,merged_edited_data.csv,GaussianNB,10,1000,0.1,0.5658794866803781,0.5645756457564576
115,merged_edited_data.csv,ComplementNB,10,1000,0.1,0.8443435236611823,0.8487084870848709
116,merged_edited_data.csv,MultinomialNB,10,1000,0.1,0.8767934051649648,0.8819188191881919
117,merged_edited_data.csv,GaussianNB,10,2000,0.5,0.509311824037906,0.5143911439114391
118,merged_edited_data.csv,ComplementNB,10,2000,0.5,0.8501758204343494,0.8678966789667897
119,merged_edited_data.csv,MultinomialNB,10,2000,0.5,0.8303370601198278,0.8664206642066421
120,merged_edited_data.csv,GaussianNB,10,2000,0.25,0.5167150941520473,0.5221238938053098
121,merged_edited_data.csv,ComplementNB,10,2000,0.25,0.8611027807958995,0.8746312684365781
122,merged_edited_data.csv,MultinomialNB,10,2000,0.25,0.8616449705415942,0.8864306784660767
123,merged_edited_data.csv,GaussianNB,10,2000,0.1,0.527291204798203,0.5239852398523985
124,merged_edited_data.csv,ComplementNB,10,2000,0.1,0.8501630228616209,0.8523985239852399
125,merged_edited_data.csv,MultinomialNB,10,2000,0.1,0.8685268614341692,0.8819188191881919
126,merged_edited_data.csv,GaussianNB,10,5000,0.5,0.5654446889532033,0.574169741697417
127,merged_edited_data.csv,ComplementNB,10,5000,0.5,0.8605362956675924,0.8715867158671586
