,file,model,num_categories,max_features,test_set,test_f1_macro,accuracy
54,wikipedia_edited_data_sents.csv,GaussianNB,10,1000,0.5,0.2686189365153819,0.3163713463577162
55,wikipedia_edited_data_sents.csv,ComplementNB,10,1000,0.5,0.4346595557860004,0.5444494926548539
56,wikipedia_edited_data_sents.csv,MultinomialNB,10,1000,0.5,0.44593808898923637,0.5377858549144329
57,wikipedia_edited_data_sents.csv,GaussianNB,10,1000,0.25,0.24731551251417477,0.2886129618413083
58,wikipedia_edited_data_sents.csv,ComplementNB,10,1000,0.25,0.4478988557603514,0.5475469412477286
59,wikipedia_edited_data_sents.csv,MultinomialNB,10,1000,0.25,0.45953236311918066,0.5454270139309509
60,wikipedia_edited_data_sents.csv,GaussianNB,10,1000,0.1,0.24003526880040474,0.279333838001514
61,wikipedia_edited_data_sents.csv,ComplementNB,10,1000,0.1,0.4616325573355017,0.5662376987130961
62,wikipedia_edited_data_sents.csv,MultinomialNB,10,1000,0.1,0.4681261820648722,0.5563966691900075
63,wikipedia_edited_data_sents.csv,GaussianNB,10,2000,0.5,0.3421070743728437,0.3939118582462517
64,wikipedia_edited_data_sents.csv,ComplementNB,10,2000,0.5,0.4723233398704975,0.5723156141147963
65,wikipedia_edited_data_sents.csv,MultinomialNB,10,2000,0.5,0.47656211939473503,0.5647432985006815
66,wikipedia_edited_data_sents.csv,GaussianNB,10,2000,0.25,0.3236030320202292,0.3625075711689885
67,wikipedia_edited_data_sents.csv,ComplementNB,10,2000,0.25,0.4879120760310515,0.5754088431253785
68,wikipedia_edited_data_sents.csv,MultinomialNB,10,2000,0.25,0.49786353592490656,0.5732889158086009
69,wikipedia_edited_data_sents.csv,GaussianNB,10,2000,0.1,0.31723269618958844,0.3648750946252839
70,wikipedia_edited_data_sents.csv,ComplementNB,10,2000,0.1,0.4865103484656942,0.5836487509462528
71,wikipedia_edited_data_sents.csv,MultinomialNB,10,2000,0.1,0.4885906635120575,0.5738077214231643
72,wikipedia_edited_data_sents.csv,GaussianNB,10,5000,0.5,0.3846525835240029,0.43374223837649556
73,wikipedia_edited_data_sents.csv,ComplementNB,10,5000,0.5,0.5052176006110456,0.5930637588974709
74,wikipedia_edited_data_sents.csv,MultinomialNB,10,5000,0.5,0.5000655067981085,0.5892776010904135
75,wikipedia_edited_data_sents.csv,GaussianNB,10,5000,0.25,0.3890808640938614,0.4327680193821926
76,wikipedia_edited_data_sents.csv,ComplementNB,10,5000,0.25,0.5199151445417913,0.6005451241671714
77,wikipedia_edited_data_sents.csv,MultinomialNB,10,5000,0.25,0.5178029427356805,0.59267110841914
78,wikipedia_edited_data_sents.csv,GaussianNB,10,5000,0.1,0.3783148064623764,0.43300529901589707
79,wikipedia_edited_data_sents.csv,ComplementNB,10,5000,0.1,0.5118841972403293,0.595003785011355
80,wikipedia_edited_data_sents.csv,MultinomialNB,10,5000,0.1,0.517932662815499,0.5919757759273278
81,wikipedia_edited_data_sents.csv,GaussianNB,19,1000,0.5,0.2005209813104021,0.25917400135409613
82,wikipedia_edited_data_sents.csv,ComplementNB,19,1000,0.5,0.3051066795261503,0.4981719702098849
83,wikipedia_edited_data_sents.csv,MultinomialNB,19,1000,0.5,0.38045861613683973,0.5087339201083277
84,wikipedia_edited_data_sents.csv,GaussianNB,19,1000,0.25,0.17584695218637986,0.2304359599241809
85,wikipedia_edited_data_sents.csv,ComplementNB,19,1000,0.25,0.31051053500740494,0.5033847820200379
86,wikipedia_edited_data_sents.csv,MultinomialNB,19,1000,0.25,0.3993820702910955,0.5163823449769834
87,wikipedia_edited_data_sents.csv,GaussianNB,19,1000,0.1,0.16832099620439114,0.21191604603926878
88,wikipedia_edited_data_sents.csv,ComplementNB,19,1000,0.1,0.2891534817364503,0.5084631008801624
89,wikipedia_edited_data_sents.csv,MultinomialNB,19,1000,0.1,0.3612815386130251,0.5064319566689235
90,wikipedia_edited_data_sents.csv,GaussianNB,19,2000,0.5,0.25449368187279425,0.34515910629654706
91,wikipedia_edited_data_sents.csv,ComplementNB,19,2000,0.5,0.35209518603667805,0.5290453622207176
92,wikipedia_edited_data_sents.csv,MultinomialNB,19,2000,0.5,0.39060165076774406,0.5299932295192958
93,wikipedia_edited_data_sents.csv,GaussianNB,19,2000,0.25,0.24235520807241026,0.3295423774708909
94,wikipedia_edited_data_sents.csv,ComplementNB,19,2000,0.25,0.355205148340643,0.5353371242891958
95,wikipedia_edited_data_sents.csv,MultinomialNB,19,2000,0.25,0.41816882647499826,0.5510425128621717
96,wikipedia_edited_data_sents.csv,GaussianNB,19,2000,0.1,0.23850006969788592,0.3053486797562627
97,wikipedia_edited_data_sents.csv,ComplementNB,19,2000,0.1,0.352815867381579,0.5375761679079215
98,wikipedia_edited_data_sents.csv,MultinomialNB,19,2000,0.1,0.38867052564445626,0.5348679756262694
99,wikipedia_edited_data_sents.csv,GaussianNB,19,5000,0.5,0.3013704713094198,0.4014895057549086
100,wikipedia_edited_data_sents.csv,ComplementNB,19,5000,0.5,0.405181667330758,0.5555856465809073
101,wikipedia_edited_data_sents.csv,MultinomialNB,19,5000,0.5,0.37641847041760856,0.5473256601218687
102,wikipedia_edited_data_sents.csv,GaussianNB,19,5000,0.25,0.32380608113762155,0.41267262388302195
103,wikipedia_edited_data_sents.csv,ComplementNB,19,5000,0.25,0.42220118251404043,0.5713512049823991
104,wikipedia_edited_data_sents.csv,MultinomialNB,19,5000,0.25,0.42935359754394137,0.5710804224207962
105,wikipedia_edited_data_sents.csv,GaussianNB,19,5000,0.1,0.31543612867049314,0.4129993229519296
106,wikipedia_edited_data_sents.csv,ComplementNB,19,5000,0.1,0.43048941369895904,0.5687203791469194
107,wikipedia_edited_data_sents.csv,MultinomialNB,19,5000,0.1,0.40598114017974657,0.5653351387948544
108,merged_edited_data_sents.csv,GaussianNB,10,1000,0.5,0.25663955717135434,0.2557509457110725
109,merged_edited_data_sents.csv,ComplementNB,10,1000,0.5,0.4817326572584421,0.6203353440343523
110,merged_edited_data_sents.csv,MultinomialNB,10,1000,0.5,0.5319781825587679,0.6275431959922299
111,merged_edited_data_sents.csv,GaussianNB,10,1000,0.25,0.26817954480132383,0.27256926694612005
112,merged_edited_data_sents.csv,ComplementNB,10,1000,0.25,0.4762953670666981,0.6162969021572436
113,merged_edited_data_sents.csv,MultinomialNB,10,1000,0.25,0.5382184971746431,0.6297924547592271
114,merged_edited_data_sents.csv,GaussianNB,10,1000,0.1,0.26970808135283886,0.2716585739841554
115,merged_edited_data_sents.csv,ComplementNB,10,1000,0.1,0.4722811271315875,0.6110401226680297
116,merged_edited_data_sents.csv,MultinomialNB,10,1000,0.1,0.5323123829343286,0.6212624584717608
